,Ead_NNP,Ead_reg,ontop_element,site_info
991,-1.917779922,-1.9139903,Ir,facet
992,-1.601606369,-1.69088564,Ir,facet
993,-1.979146481,-2.115446351,Ir,corner
994,-2.086727142,-2.263849515,Ir,corner
995,-2.127315998,-2.099548805,Ir,edge
996,-2.127617836,-2.264045952,Ir,corner
997,-1.597812653,-1.695110204,Ir,facet
998,-1.948357105,-2.065907269,Ir,edge
999,-1.768670559,-1.78843642,Ir,facet
1000,-2.087084293,-2.266413778,Ir,corner
1001,-1.819684029,-2.003564225,Ir,edge
1002,-1.95167923,-2.139259586,Ir,corner
1003,-1.10425663,-1.3177529,Pd,edge
1004,-0.911594391,-1.196013347,Pd,facet
1005,-1.374293804,-1.49215116,Pd,corner
1006,-0.958559513,-1.214404562,Pd,facet
1007,-0.940703869,-1.24019679,Pd,facet
1008,-0.968584061,-1.215312908,Pd,facet
1009,-0.90281868,-1.19042243,Pd,facet
1010,-1.272062778,-1.461396668,Pd,corner
1011,-1.437623978,-1.543706592,Pd,corner
1012,-1.219239235,-1.377560301,Pd,edge
1013,-0.811144829,-1.167318301,Pd,facet
1014,-1.236355305,-1.357218482,Pd,edge
1015,-0.810428619,-1.184088411,Pd,facet
1016,-0.878555298,-1.18723761,Pd,facet
1017,-1.172190189,-1.369259187,Pd,edge
1018,-0.899872303,-1.225885878,Pd,facet
1019,-1.048697948,-1.254016917,Pd,facet
1020,-1.088266373,-1.238457276,Pd,facet
1021,-1.443648338,-1.574430739,Pd,corner
1022,-0.996665001,-1.26326068,Pd,facet
1023,-0.884305477,-1.182887507,Pd,facet
1024,-1.142636776,-1.334686275,Pd,edge
1025,-1.602549076,-1.393302936,Pt,edge
1026,-1.539005756,-1.440432321,Pt,corner
1027,-1.611140251,-1.461647418,Pt,corner
1028,-1.208965302,-1.002656534,Pt,facet
1029,-1.316485882,-1.091437676,Pt,facet
1030,-1.073780537,-0.930403158,Pt,facet
1031,-1.149055481,-1.007498583,Pt,facet
1032,-1.752170563,-1.67540593,Pt,corner
1033,-1.681619644,-1.513486237,Pt,edge
1034,-1.276937962,-1.095983229,Pt,facet
1035,-1.378779411,-1.13727919,Pt,facet
1036,-1.347685814,-1.133822586,Pt,facet
1037,-1.400029659,-1.287309933,Pt,edge
1038,-1.404879093,-1.153389704,Pt,edge
1039,-1.135005474,-1.010508287,Pt,facet
1040,-1.059564114,-0.951144939,Pt,facet
1041,-1.12699604,-0.915756256,Pt,facet
1042,-1.141523838,-0.952870545,Pt,facet
1043,-1.267103195,-1.02074225,Pt,facet
1044,-1.253424644,-1.047244679,Pt,facet
1045,-1.164991856,-0.950278631,Pt,facet
1046,-1.56082058,-1.474156853,Pt,corner
1047,-1.357449532,-1.380772427,Rh,facet
1048,-1.548467159,-1.552700284,Rh,corner
1049,-1.58831358,-1.513576944,Rh,edge
1050,-1.491411209,-1.434783185,Rh,facet
1051,-1.636225224,-1.505119287,Rh,edge
1052,-1.407295704,-1.389182777,Rh,facet
1053,-1.389159203,-1.395750255,Rh,facet
1054,-1.583203316,-1.491080871,Rh,edge
1055,-1.274318695,-1.387752002,Rh,facet
1056,-1.308696747,-1.387010858,Rh,facet
1057,-1.630587101,-1.520472628,Rh,edge
1058,-1.492300034,-1.406415994,Rh,facet
1059,-1.529481888,-1.419122033,Rh,facet
1060,-1.447603703,-1.400430287,Rh,facet
1061,-1.277008057,-1.347941554,Rh,facet
1062,-1.531219959,-1.446792234,Rh,facet
1063,-1.562746525,-1.53256767,Rh,corner
1064,-1.58716774,-1.512093395,Rh,edge
1065,-1.420457363,-1.366867942,Rh,facet
1066,-1.40389204,-1.404575855,Rh,facet
1067,-1.350117683,-1.366007795,Rh,facet
1068,-1.685134411,-1.54324224,Rh,edge
1069,-1.501730919,-1.421684603,Rh,facet
1070,-1.668162346,-1.561302385,Rh,edge
1071,-1.654547215,-1.553009987,Rh,corner
1072,-1.754553318,-1.591715343,Rh,edge
1073,-1.417860031,-1.401633778,Rh,facet
1074,-1.800117493,-1.685960631,Rh,corner
1075,-1.76789093,-1.675862707,Ru,facet
1076,-1.61596489,-1.618712935,Ru,facet
1077,-1.678719044,-1.653169614,Ru,facet
1078,-1.856083393,-1.851306079,Ru,edge
1079,-2.099594593,-2.014975549,Ru,edge
1080,-1.871804714,-1.845634034,Ru,edge
1081,-2.226697922,-1.932698476,Ru,facet
1082,-1.559389591,-1.609550817,Ru,facet
1083,-1.920804977,-1.968891104,Ru,corner
1084,-2.046236038,-1.942628853,Ru,edge
1085,-1.731012821,-1.675687835,Ru,facet
1086,-2.036185265,-1.948521944,Ru,edge
1087,-1.680227757,-1.732682873,Ru,facet
1088,-1.915065765,-1.838139586,Ru,edge
1089,-1.69499588,-1.672472841,Ru,facet
1090,-2.109209061,-2.132883793,Ru,corner
1091,-2.034840107,-1.960723202,Ru,edge
1092,-1.884717464,-1.925634331,Ru,corner
1093,-1.998461723,-1.810813366,Ru,facet
1094,-1.859319687,-1.72935883,Ru,facet
1095,-1.742331982,-1.65680607,Ru,facet
1096,-2.267252922,-2.248538103,Ru,corner
1097,-1.834214211,-1.805204687,Ru,edge
1098,-1.931581974,-2.017948502,Ir,edge
1099,-2.012029648,-2.249731074,Ir,corner
1100,-2.006848335,-2.095666829,Ir,edge
1101,-1.800544739,-1.913915901,Ir,edge
1102,-1.685772896,-1.713481145,Ir,facet
1103,-1.705410004,-1.787904748,Ir,facet
1104,-1.774257183,-1.840206293,Ir,facet
1105,-1.755975723,-1.831852443,Ir,facet
1106,-2.234863758,-2.312497868,Ir,corner
1107,-1.865983963,-1.82571174,Ir,facet
1108,-1.550648212,-1.666074048,Ir,facet
1109,-1.615077496,-1.725587287,Ir,facet
1110,-1.700888634,-1.754357607,Ir,facet
1111,-2.135159969,-2.140800202,Ir,edge
1112,-2.238063812,-2.219194001,Ir,edge
1113,-2.101988316,-2.343349299,Ir,corner
1114,-1.664817333,-1.759146779,Ir,facet
1115,-1.938488483,-2.000656786,Ir,edge
1116,-2.215000153,-2.323366283,Ir,corner
1117,-1.937711239,-1.884272497,Ir,facet
1118,-1.859026909,-1.988467129,Ir,edge
1119,-1.84945631,-1.893519428,Ir,facet
1120,-1.926103592,-2.012957894,Ir,edge
1121,-1.709974766,-1.775487483,Ir,facet
1122,-1.657660961,-1.752222682,Ir,facet
1123,-2.28218317,-2.303579116,Ir,edge
1124,-1.656716824,-1.71803918,Ir,facet
1125,-1.821171761,-1.924727855,Ir,facet
1126,-0.852276325,-1.198861412,Pd,facet
1127,-1.005743504,-1.20542796,Pd,facet
1128,-1.024115086,-1.236369794,Pd,facet
1129,-1.134754658,-1.299089577,Pd,facet
1130,-1.137159824,-1.344185325,Pd,edge
1131,-0.876186848,-1.193834502,Pd,facet
1132,-1.252387524,-1.411015755,Pd,edge
1133,-0.957314014,-1.225154319,Pd,facet
1134,-0.819242477,-1.17789325,Pd,facet
1135,-1.258949757,-1.416676265,Pd,corner
1136,-1.320735455,-1.391222771,Pd,edge
1137,-1.290452957,-1.429227874,Pd,corner
1138,-0.985375881,-1.216624635,Pd,facet
1139,-1.38444376,-1.552674618,Pd,corner
1140,-1.312652588,-1.455219978,Pd,edge
1141,-0.920723438,-1.224325791,Pd,facet
1142,-0.929525375,-1.223228123,Pd,facet
1143,-1.133250237,-1.271533428,Pd,facet
1144,-1.292779446,-1.4290999,Pd,edge
1145,-1.405749321,-1.479672774,Pd,corner
1146,-0.889187813,-1.204665727,Pd,facet
1147,-1.372750282,-1.555612397,Pd,corner
1148,-1.26458931,-1.41089042,Pd,corner
1149,-1.016898155,-0.960298039,Pt,facet
1150,-1.101918221,-1.019673248,Pt,facet
1151,-1.433589458,-1.213630141,Pt,edge
1152,-0.995398521,-0.920862995,Pt,facet
1153,-1.409977913,-1.164488896,Pt,edge
1154,-1.578925133,-1.439763857,Pt,corner
1155,-1.301780701,-1.121206412,Pt,facet
1156,-1.484218597,-1.367056033,Pt,corner
1157,-1.239178181,-1.102604254,Pt,facet
1158,-1.16855526,-0.98841125,Pt,facet
1159,-1.220168114,-1.024944407,Pt,facet
1160,-1.469079494,-1.178741728,Pt,edge
1161,-1.01744175,-0.879175659,Pt,facet
1162,-1.392242908,-1.194774614,Pt,edge
1163,-1.629426003,-1.514416156,Pt,corner
1164,-1.582897663,-1.454849573,Pt,corner
1165,-1.44069767,-1.289737966,Pt,edge
1166,-1.083864212,-0.977990764,Pt,facet
1167,-1.636493206,-1.494338526,Pt,corner
1168,-1.247723103,-1.001814486,Pt,facet
1169,-1.224437237,-1.010747101,Pt,facet
1170,-1.559390068,-1.478760627,Pt,corner
1171,-1.550987244,-1.377566007,Pt,corner
1172,-1.471881866,-1.255558447,Pt,edge
1173,-1.688987255,-1.53376191,Rh,edge
1174,-1.665102482,-1.582471337,Rh,corner
1175,-1.38314867,-1.388818407,Rh,facet
1176,-1.591640472,-1.500164663,Rh,edge
1177,-1.652004719,-1.501392544,Rh,edge
1178,-1.625005245,-1.495740089,Rh,edge
1179,-1.380972862,-1.387302059,Rh,facet
1180,-1.384104252,-1.400752816,Rh,facet
1181,-1.345570564,-1.385463813,Rh,facet
1182,-1.636758804,-1.513157278,Rh,edge
1183,-1.78805542,-1.658142411,Rh,corner
1184,-1.538563251,-1.478402796,Rh,edge
1185,-1.467768669,-1.400437646,Rh,facet
1186,-1.579458237,-1.434918378,Rh,facet
1187,-1.296188354,-1.359945346,Rh,facet
1188,-1.615214825,-1.478300402,Rh,edge
1189,-1.477659225,-1.40516057,Rh,facet
1190,-1.536054134,-1.438562282,Rh,facet
1191,-1.489345074,-1.435657419,Rh,facet
1192,-1.34875679,-1.375919355,Rh,facet
1193,-1.6507864,-1.546026838,Rh,edge
1194,-1.768544674,-1.688568441,Ru,facet
1195,-2.233368397,-2.064971775,Ru,edge
1196,-1.957942963,-1.976378184,Ru,corner
1197,-2.050204277,-2.036758177,Ru,edge
1198,-2.026610851,-1.912736532,Ru,edge
1199,-1.97003603,-1.948945125,Ru,corner
1200,-1.814068794,-1.711525806,Ru,facet
1201,-1.771819115,-1.65093803,Ru,facet
1202,-1.765419483,-1.697591055,Ru,facet
1203,-1.99914217,-1.925157608,Ru,edge
1204,-1.916746616,-1.763527166,Ru,facet
1205,-1.766762257,-1.683419048,Ru,facet
1206,-1.953409672,-1.871630539,Ru,edge
1207,-1.958154678,-1.863942061,Ru,facet
1208,-1.926189423,-1.981175623,Ru,corner
1209,-1.922775745,-1.762267694,Ru,facet
1210,-1.777483463,-1.71829817,Ru,facet
1211,-1.924293995,-1.778893806,Ru,facet
1212,-1.836791515,-1.706248697,Ru,facet
1213,-1.680963516,-1.618873562,Ru,facet
1214,-1.721842289,-1.641798016,Ru,facet
1215,-1.874946117,-1.820509925,Ru,edge
1216,-1.963383675,-2.029394883,Ru,corner
1217,-1.877934933,-1.876696917,Ru,edge
1218,-2.091805458,-1.987519157,Ru,edge
1219,-2.115832806,-2.131244858,Ru,corner
1220,-1.849681854,-1.956808485,Ir,edge
1221,-1.843457222,-1.866266493,Ir,facet
1222,-1.913917065,-2.18406184,Ir,corner
1223,-2.191980839,-2.366507942,Ir,corner
1224,-1.588057518,-1.647528431,Ir,facet
1225,-1.835861683,-1.85897246,Ir,facet
1226,-1.972452641,-2.037471891,Ir,edge
1227,-1.897247314,-2.001151406,Ir,edge
1228,-1.669779301,-1.737291146,Ir,facet
1229,-2.037755489,-2.215823113,Ir,corner
1230,-1.897116661,-1.9180396,Ir,edge
1231,-2.060571671,-2.159528729,Ir,edge
1232,-1.907253742,-1.963645832,Ir,edge
1233,-1.76247263,-1.700951547,Ir,facet
1234,-1.945205212,-2.043374988,Ir,edge
1235,-1.583332062,-1.651968839,Ir,facet
1236,-1.6235075,-1.691741963,Ir,facet
1237,-1.556215763,-1.66688626,Ir,facet
1238,-1.682195663,-1.741594519,Ir,facet
1239,-1.576770782,-1.712721276,Ir,facet
1240,-1.522294998,-1.624914105,Ir,facet
1241,-1.761283875,-1.756454891,Ir,facet
1242,-2.169898033,-2.333913283,Ir,corner
1243,-1.311018467,-1.433024855,Pd,edge
1244,-1.267314911,-1.370166214,Pd,edge
1245,-0.936415195,-1.220656454,Pd,facet
1246,-1.423365593,-1.5454748,Pd,corner
1247,-0.988103867,-1.24931126,Pd,facet
1248,-1.24706459,-1.372332525,Pd,edge
1249,-1.068356991,-1.268894144,Pd,facet
1250,-1.285344601,-1.405933764,Pd,edge
1251,-1.57736063,-1.598856489,Pd,corner
1252,-1.377840042,-1.461145669,Pd,edge
1253,-0.940237522,-1.223910867,Pd,facet
1254,-0.868719101,-1.225641476,Pd,facet
1255,-0.885354519,-1.208048115,Pd,facet
1256,-1.43123436,-1.544696076,Pd,corner
1257,-1.231895924,-1.377057643,Pd,edge
1258,-1.122299194,-1.337865159,Pd,edge
1259,-1.230978966,-1.397399132,Pd,corner
1260,-1.01458025,-1.223111694,Pd,facet
1261,-0.82544899,-1.144891969,Pd,facet
1262,-1.314154625,-1.49831202,Pd,corner
1263,-1.332835674,-1.481848979,Pd,corner
1264,-1.090244293,-1.297017927,Pd,facet
1265,-1.368224621,-1.425825697,Pd,edge
1266,-1.343899727,-1.497731852,Pd,corner
1267,-1.647990704,-1.468800518,Pt,corner
1268,-1.375115395,-1.099291046,Pt,facet
1269,-1.87385416,-1.819160662,Pt,corner
1270,-1.760351181,-1.610056597,Pt,edge
1271,-1.120100975,-0.964238202,Pt,facet
1272,-1.567808151,-1.444727739,Pt,corner
1273,-1.257756233,-1.014685646,Pt,facet
1274,-1.16352129,-0.994961655,Pt,facet
1275,-1.070680618,-0.929875934,Pt,facet
1276,-1.039134026,-0.965246288,Pt,facet
1277,-1.044202328,-0.966578363,Pt,facet
1278,-1.415445328,-1.275023139,Pt,edge
1279,-0.997496605,-0.9257072,Pt,facet
1280,-1.624418259,-1.498139605,Pt,corner
1281,-1.06519413,-0.906660298,Pt,facet
1282,-1.39733696,-1.161293748,Pt,facet
1283,-1.082546711,-0.9193541,Pt,facet
1284,-1.110748291,-0.997060846,Pt,facet
1285,-1.576294422,-1.514047423,Pt,corner
1286,-1.510034084,-1.305620447,Pt,edge
1287,-1.494402409,-1.285598343,Pt,corner
1288,-1.110907555,-0.941275935,Pt,facet
1289,-1.175958633,-0.997128771,Pt,facet
1290,-1.762579918,-1.613787595,Pt,corner
1291,-1.563824177,-1.482152667,Rh,edge
1292,-1.505653381,-1.429653631,Rh,facet
1293,-1.374920845,-1.37941482,Rh,facet
1294,-1.536050797,-1.426587714,Rh,facet
1295,-1.493895054,-1.412766491,Rh,facet
1296,-1.362671375,-1.393139537,Rh,facet
1297,-1.605186462,-1.50730319,Rh,edge
1298,-1.598759174,-1.499885026,Rh,edge
1299,-1.549633026,-1.44441679,Rh,edge
1300,-1.541604996,-1.49257304,Rh,edge
1301,-1.758406162,-1.600673403,Rh,corner
1302,-1.560249329,-1.437537927,Rh,facet
1303,-1.516474247,-1.424907158,Rh,facet
1304,-1.502973557,-1.487275493,Rh,edge
1305,-1.402327061,-1.384587056,Rh,facet
1306,-1.293239117,-1.37584009,Rh,facet
1307,-1.517046928,-1.46448843,Rh,edge
1308,-1.402107716,-1.383027395,Rh,facet
1309,-1.538395405,-1.466832546,Rh,edge
1310,-1.499647141,-1.413116352,Rh,facet
1311,-1.444146156,-1.407362345,Rh,facet
1312,-1.445201397,-1.418709516,Rh,facet
1313,-1.448159695,-1.399354,Rh,facet
1314,-1.558076382,-1.538627597,Rh,corner
1315,-2.178721428,-1.914016881,Ru,facet
1316,-2.098339558,-2.049194972,Ru,edge
1317,-2.076200962,-1.861129371,Ru,facet
1318,-1.726626873,-1.659399187,Ru,facet
1319,-2.015310764,-1.990500333,Ru,edge
1320,-1.950217247,-1.785182324,Ru,facet
1321,-1.856221199,-1.735957795,Ru,facet
1322,-1.520449638,-1.579028269,Ru,facet
1323,-2.145835876,-2.005473019,Ru,edge
1324,-1.762480259,-1.662393135,Ru,facet
1325,-1.861625195,-1.738649647,Ru,facet
1326,-1.850317001,-1.881685193,Ru,edge
1327,-1.993730545,-2.067624083,Ru,corner
1328,-1.995236874,-1.916229307,Ru,edge
1329,-2.188498974,-1.875365728,Ru,facet
1330,-2.005064487,-2.029912622,Ru,corner
1331,-1.885645866,-1.812943268,Ru,facet
1332,-2.1798172,-2.178540145,Ru,corner
1333,-2.042326927,-1.944195334,Ru,edge
1334,-1.776173592,-1.666776235,Ru,facet
1335,-1.780611992,-1.673593299,Ru,facet
1336,-1.82983017,-1.709083,Ru,facet
1337,-2.046533108,-2.032711558,Ru,corner
1338,-2.35927248,-2.18074152,Ru,edge
1339,-2.228336811,-2.082894199,Ru,edge
1340,-2.173138142,-2.050433322,Ru,edge
1341,-2.152149677,-2.040473717,Ru,edge
1342,-1.7972188,-1.842144193,Ir,facet
1343,-1.648728371,-1.77224569,Ir,facet
1344,-1.923870564,-1.912634946,Ir,edge
1345,-2.139050007,-2.213943144,Ir,corner
1346,-1.685999393,-1.651744172,Ir,facet
1347,-1.778174877,-1.73875207,Ir,facet
1348,-1.60020113,-1.722935981,Ir,facet
1349,-2.144609928,-2.31142276,Ir,corner
1350,-1.959196091,-1.889709204,Ir,facet
1351,-1.541744709,-1.630530193,Ir,facet
1352,-1.750413418,-1.732346707,Ir,facet
1353,-1.812078953,-1.809955641,Ir,facet
1354,-1.738239288,-1.791764668,Ir,facet
1355,-1.94470787,-2.107753857,Ir,edge
1356,-1.787851334,-1.89656743,Ir,facet
1357,-1.766065598,-1.867782113,Ir,edge
1358,-2.10072279,-2.130870742,Ir,edge
1359,-1.808139801,-1.887584572,Ir,edge
1360,-1.57437706,-1.629423914,Ir,facet
1361,-1.662434101,-1.695662461,Ir,facet
1362,-2.117116451,-2.267535348,Ir,corner
1363,-1.726806164,-1.789599161,Ir,facet
1364,-1.766532898,-1.772941452,Ir,facet
1365,-1.955862522,-1.930463628,Ir,facet
1366,-1.612499714,-1.696204132,Ir,facet
1367,-1.870773315,-1.876728213,Ir,facet
1368,-1.92987442,-2.065010659,Ir,edge
1369,-2.152153969,-2.167484118,Ir,edge
1370,-0.9793787,-1.228213805,Pd,facet
1371,-1.159970284,-1.374912111,Pd,edge
1372,-1.319623947,-1.484415372,Pd,corner
1373,-0.869668484,-1.18301614,Pd,facet
1374,-1.024382114,-1.271609289,Pd,facet
1375,-1.250742435,-1.390023516,Pd,edge
1376,-0.989268303,-1.222840905,Pd,facet
1377,-0.853133202,-1.174657966,Pd,facet
1378,-0.955472469,-1.228254374,Pd,facet
1379,-1.275538921,-1.407395892,Pd,edge
1380,-1.588298321,-1.664936231,Pd,corner
1381,-1.280507088,-1.405342382,Pd,edge
1382,-1.025476933,-1.227703891,Pd,facet
1383,-1.342418671,-1.482344381,Pd,corner
1384,-1.003605366,-1.258715319,Pd,facet
1385,-0.908253193,-1.209938689,Pd,facet
1386,-1.189367771,-1.373760022,Pd,edge
1387,-0.97704792,-1.229417348,Pd,facet
1388,-1.032291889,-1.248840265,Pd,facet
1389,-1.070589066,-1.259777035,Pd,facet
1390,-1.375703812,-1.54503382,Pd,corner
1391,-0.981554985,-1.203391272,Pd,facet
1392,-1.239171982,-1.393079373,Pd,edge
1393,-0.955436707,-1.217294845,Pd,facet
1394,-1.368720531,-1.525083177,Pd,corner
1395,-1.284897804,-1.132725011,Pt,edge
1396,-1.54261446,-1.354481369,Pt,edge
1397,-1.360845089,-1.172879193,Pt,edge
1398,-1.096783161,-0.989224727,Pt,facet
1399,-1.21079874,-1.021416105,Pt,facet
1400,-1.594556808,-1.443178413,Pt,edge
1401,-1.249233723,-1.052106135,Pt,facet
1402,-1.049070835,-0.917210164,Pt,facet
1403,-1.68941021,-1.63353854,Pt,corner
1404,-1.416783333,-1.242255481,Pt,edge
1405,-1.115736008,-1.028879179,Pt,facet
1406,-1.598970413,-1.552760095,Pt,corner
1407,-1.068172455,-1.009184298,Pt,facet
1408,-1.273953438,-1.057802093,Pt,facet
1409,-1.341808796,-1.099708836,Pt,facet
1410,-1.812770367,-1.724998388,Pt,corner
1411,-1.701357841,-1.603990289,Pt,corner
1412,-1.559383392,-1.333742822,Pt,corner
1413,-1.013602734,-0.907664611,Pt,facet
1414,-1.444002628,-1.182531486,Pt,facet
1415,-1.477201939,-1.324956837,Pt,corner
1416,-1.085382938,-0.932801541,Pt,facet
1417,-1.132827282,-0.919784828,Pt,facet
1418,-1.653524399,-1.417936901,Pt,edge
1419,-1.776321411,-1.661767654,Pt,corner
1420,-1.443738461,-1.382563156,Rh,facet
1421,-1.642652512,-1.561520838,Rh,edge
1422,-1.579815865,-1.497081927,Rh,edge
1423,-1.664783955,-1.526404299,Rh,edge
1424,-1.680885792,-1.518115686,Rh,edge
1425,-1.48814106,-1.406651478,Rh,facet
1426,-1.344795704,-1.379473691,Rh,facet
1427,-1.448765755,-1.40126184,Rh,facet
1428,-1.449132919,-1.399296811,Rh,facet
1429,-1.738965988,-1.616847574,Rh,corner
1430,-1.669539928,-1.526825017,Rh,edge
1431,-1.608363628,-1.491313201,Rh,edge
1432,-1.889061451,-1.641017895,Rh,edge
1433,-1.433172703,-1.421314346,Rh,edge
1434,-1.450314522,-1.44625819,Rh,edge
1435,-1.560096264,-1.493218308,Rh,edge
1436,-1.352283001,-1.380296623,Rh,facet
1437,-1.778455734,-1.57987765,Rh,edge
1438,-1.36882925,-1.372684816,Rh,facet
1439,-1.632341385,-1.554587729,Rh,corner
1440,-1.681074619,-1.611862673,Rh,corner
1441,-1.829131126,-1.608857731,Rh,edge
1442,-1.625469208,-1.548278653,Rh,corner
1443,-1.738285542,-1.709219067,Ru,facet
1444,-2.075130939,-2.082565331,Ru,corner
1445,-2.267590046,-2.266753782,Ru,corner
1446,-2.096920013,-1.924055325,Ru,facet
1447,-1.9377141,-1.757060829,Ru,facet
1448,-2.00103426,-1.932660161,Ru,edge
1449,-2.079397678,-1.993231973,Ru,edge
1450,-2.141087055,-2.185891896,Ru,corner
1451,-1.847456932,-1.864801194,Ru,edge
1452,-1.83267355,-1.695495046,Ru,facet
1453,-1.988733292,-1.979351992,Ru,corner
1454,-1.87648344,-1.717570191,Ru,facet
1455,-1.934371471,-1.934709505,Ru,corner
1456,-2.226166725,-2.107744948,Ru,edge
1457,-2.12501049,-1.945586451,Ru,facet
1458,-1.714588642,-1.648226039,Ru,facet
1459,-1.665222168,-1.623641774,Ru,facet
1460,-1.854067802,-1.704526502,Ru,facet
1461,-2.039442539,-1.932455571,Ru,edge
1462,-1.907673836,-1.7584657,Ru,facet
1463,-1.898819447,-1.753622333,Ru,facet
1464,-1.661170006,-1.740122421,Ir,facet
1465,-1.688390732,-1.794587122,Ir,facet
1466,-2.43686676,-2.513109359,Ir,corner
1467,-2.132153511,-2.156011396,Ir,edge
1468,-1.74852705,-1.765279248,Ir,facet
1469,-1.874269485,-1.963922549,Ir,edge
1470,-2.196764946,-2.234140534,Ir,edge
1471,-1.902384758,-2.053989918,Ir,corner
1472,-1.762468815,-1.852538866,Ir,edge
1473,-1.613850117,-1.657008556,Ir,facet
